'I will ask people who look smart and kind on the street .',C
'The present were a cup and a towel .',I
'The present was a cup and a towel .',C
'Because every scene were so beautiful .',I
'Because every scene was so beautiful .',C
'But some of the terms is hard to memorize because they are in Latin .',I
'But some of the terms are hard to memorize because they are in Latin .',C
'The last of the holidays was raining . . .',I
'The last of the holidays were raining . . .',C
'I lives in a small city near Tokyo , Japan .',I
'I live in a small city near Tokyo , Japan .',C
'What on earth make me feel down ?',I
'What on earth makes me feel down ?',C
'It 's absolutely a ridiculous idea and enrage me !',I
'It 's absolutely a ridiculous idea and enrages me !',C
'Anyway , the reason why I am here is to learn English and hope to',I
'Anyway , the reason why I am here is to learn English and hopes to',C
'He believe that knowledge can change fate .',I
'He believes that knowledge can change fate .',C
': ( It 's because some people dislikes something without ever having tried them .',I
': ( It 's because some people dislike something without ever having tried them .',C
'so , I always tries to act with good conscience .',I
'so , I always try to act with good conscience .',C
'You see , the words in my entry is so simple that I ca n't exactly express what I think .',I
'You see , the words in my entry are so simple that I ca n't exactly express what I think .',C
'I think everyone have AKIRA in own heart because we were born from universe .',I
'I think everyone has AKIRA in own heart because we were born from universe .',C
'This homework take a long time .',I
'This homework takes a long time .',C
'If your computer were to display Roman numerals like `` File size : MMMMXCVI bytes `` , do n't you think it 's a nightmare ?',I
'If your computer was to display Roman numerals like `` File size : MMMMXCVI bytes `` , do n't you think it 's a nightmare ?',C
'When the rash occur , she does n't need to be absent from school .',I
'When the rash occurs , she does n't need to be absent from school .',C
'He thought ' If it keep runnning , I would definitely be a mummy . ' He thought the solution whole day long .',I
'He thought ' If it keeps runnning , I would definitely be a mummy . ' He thought the solution whole day long .',C
'If there are someone who can explain about it , please teach me .',I
'If there is someone who can explain about it , please teach me .',C
'My family are busy .',I
'My family is busy .',C
'I spent those days as if I was a tree on the bed .',I
'I spent those days as if I were a tree on the bed .',C
'Every now and then grammar exercises is needed for review .',I
'Every now and then grammar exercises are needed for review .',C
'and he have senile dementia too .',I
'and he has senile dementia too .',C
'He forget to eat breakfast sometimes .',I
'He forgets to eat breakfast sometimes .',C
'and he forget his wife . . .',I
'and he forgets his wife . . .',C
'but he have to move back to home for the aged or home .',I
'but he has to move back to home for the aged or home .',C
'What kind of women 's sports is the most popular in your country ?',I
'What kind of women 's sports are the most popular in your country ?',C
'6 months has passed since I came back from English studies in Canada .',I
'6 months have passed since I came back from English studies in Canada .',C
'My friend play baseball .',I
'My friend plays baseball .',C
'He have three children .',I
'He has three children .',C
'The sound of drums was coming from outside .',I
'The sound of drums were coming from outside .',C
'As the book say : There are some different from us .',I
'As the book says : There are some different from us .',C
'She always help me .',I
'She always helps me .',C
'It is because I like English and my friend who live in England',I
'It is because I like English and my friend who lives in England',C
'Have your country ever had a problem of crime syndicate ?',I
'Has your country ever had a problem of crime syndicate ?',C
'That make sense and deliver information .',I
'That make sense and delivers information .',C
'What doe `` finna `` mean ?',I
'What does `` finna `` mean ?',C
'When we have to send our love , our heart tumble down .',I
'When we have to send our love , our heart tumbles down .',C
'I am so happy because they looks very well now .',I
'I am so happy because they look very well now .',C
'Break time are finished .',I
'Break time is finished .',C
'Now , every Taiwanese care about the same thing - - Would we day off tomorrow ?',I
'Now , every Taiwanese cares about the same thing - - Would we day off tomorrow ?',C
'Gasoline prices is going crazy these days .',I
'Gasoline prices are going crazy these days .',C
'Everyone keep the promise .',I
'Everyone keeps the promise .',C
'I was surprised that there were Japanese food .',I
'I was surprised that there was Japanese food .',C
'In my native language , there is only brackets .',I
'In my native language , there are only brackets .',C
'Recently , the weather forecast says `` Today might snow . `` but I does n't see snow .',I
'Recently , the weather forecast says `` Today might snow . `` but I do n't see snow .',C
'She often tell me : `` You make me happy ! `` I like her just like my sister !',I
'She often tells me : `` You make me happy ! `` I like her just like my sister !',C
'A lot of appetizing snacks was recommended .',I
'A lot of appetizing snacks were recommended .',C
'I am a university student who live in Tokyo , Japan .',I
'I am a university student who lives in Tokyo , Japan .',C
'Outdoor activities is limited when winter comes .',I
'Outdoor activities are limited when winter comes .',C
'The new comer join this .',I
'The new comer joins this .',C
'I 'd like to go and stay abroad , but she do n't feel it is good .',I
'I 'd like to go and stay abroad , but she does n't feel it is good .',C
'I seems to have a cold',I
'I seem to have a cold',C
'I intends to go to bed early .',I
'I intend to go to bed early .',C
'Still , I think fortunetelling have a role to play in today 's society .',I
'Still , I think fortunetelling has a role to play in today 's society .',C
'But I must do it because they have a new information that Japan do n't have .',I
'But I must do it because they have a new information that Japan does n't have .',C
'I practice speaking English recently , and I am looking for someone who speak English . . .',I
'I practice speaking English recently , and I am looking for someone who speaks English . . .',C
'I am sad that Zac Efron date with Vanessa Hudgens . . . .',I
'I am sad that Zac Efron dates with Vanessa Hudgens . . . .',C
'It take twenty five minutes .',I
'It takes twenty five minutes .',C
'Time has slipped but out hearts is still likely to be in youth .',I
'Time has slipped but out hearts are still likely to be in youth .',C
'The spread of personal computers enable us to enjoy global communication .',I
'The spread of personal computers enables us to enjoy global communication .',C
'They looks so cute , delicate and well crafted .',I
'They look so cute , delicate and well crafted .',C
'On the other hand , others believe that there is other consideration when businessmen have deals .',I
'On the other hand , others believe that there are other consideration when businessmen have deals .',C
'This month have made me feel very uncomfortable , but there is still another month waiting for me .',I
'This month has made me feel very uncomfortable , but there is still another month waiting for me .',C
'The aim of life are love , music , travel , explore , poetry , etc .',I
'The aim of life is love , music , travel , explore , poetry , etc .',C
'It usually take more than 3 months to make miso from beans because it 's produced by fermentation .',I
'It usually takes more than 3 months to make miso from beans because it 's produced by fermentation .',C
'He think Japan will be alright .',I
'He thinks Japan will be alright .',C
'Are there someone . . . ?',I
'Is there someone . . . ?',C
'And he says he have Sushi !',I
'And he says he has Sushi !',C
'People here is very nice and warm - hearted .',I
'People here are very nice and warm - hearted .',C
'Kansai people is more free than Tokyo people .',I
'Kansai people are more free than Tokyo people .',C
'There were a resting hut on top of the hill .',I
'There was a resting hut on top of the hill .',C
'I feel like the water specially give me power .',I
'I feel like the water specially gives me power .',C
'Also I think music make people happy .',I
'Also I think music makes people happy .',C
'School start at 9 a .',I
'School starts at 9 a .',C
'Chocolate lower levels of stress hormones ?',I
'Chocolate lowers levels of stress hormones ?',C
'Both is similar to each other .',I
'Both are similar to each other .',C
'I hope to this big match come to my side as soon as possible .',I
'I hope to this big match comes to my side as soon as possible .',C
'The planning was so exciting because we wondered who were going to be a dropout .',I
'The planning was so exciting because we wondered who was going to be a dropout .',C
'In addition to that all his furniture are also antique .',I
'In addition to that all his furniture is also antique .',C
'But there is no JR stations in our city .',I
'But there are no JR stations in our city .',C
'Someone probably want to buy my website and my domain .',I
'Someone probably wants to buy my website and my domain .',C
'This saying tell me that it depends on your heart whether your work is boring or not .',I
'This saying tells me that it depends on your heart whether your work is boring or not .',C
'Tatami is mats of a traditional type of Japanese flooring .',I
'Tatami are mats of a traditional type of Japanese flooring .',C
'The government need to solve this problem .',I
'The government needs to solve this problem .',C
'One of my friends and my cousins in America is making it .',I
'One of my friends and my cousins in America are making it .',C
'So the media insist that we should refrain from buying a lot of food and gasoline .',I
'So the media insists that we should refrain from buying a lot of food and gasoline .',C
'This entry said that the billboard of `` Transformers `` is so cool , and the pictures of the billboard in La Cienega St has been posted .',I
'This entry said that the billboard of `` Transformers `` is so cool , and the pictures of the billboard in La Cienega St have been posted .',C
'Everyone in school are studing very hard in library .',I
'Everyone in school is studing very hard in library .',C
'He expects his children to read this letter after he die .',I
'He expects his children to read this letter after he dies .',C
'This year 's watchwords is ;',I
'This year 's watchwords are ;',C
'Other rooms is also important .',I
'Other rooms are also important .',C
'Person B has good grammar but his pronunciation or intonation are poor .',I
'Person B has good grammar but his pronunciation or intonation is poor .',C
'There is artificial walls for free climbing .',I
'There are artificial walls for free climbing .',C
'Nobody walk in France .',I
'Nobody walks in France .',C
'and it create confidence .',I
'and it creates confidence .',C
'My client 's needs is so simple .',I
'My client 's needs are so simple .',C
'Which are right ?',I
'Which is right ?',C
'Do your fingers still hurt ?',I
'Does your fingers still hurt ?',C
'In different cultures , one fact sometimes have a different moral value .',I
'In different cultures , one fact sometimes has a different moral value .',C
'She have been here for about four years .',I
'She has been here for about four years .',C
'If your kid could delay their satisfaction for bigger reward , he can do everything he want in his life .',I
'If your kid could delay their satisfaction for bigger reward , he can do everything he wants in his life .',C
'If the kid can not and eat the Marshmallow , he 'll get nothing .',I
'If the kid can not and eats the Marshmallow , he 'll get nothing .',C
'Deep breath help me',I
'Deep breath helps me',C
'Their parents do n't understand what their child want to do .',I
'Their parents do n't understand what their child wants to do .',C
'Hopefully you has recovered already .',I
'Hopefully you have recovered already .',C
'This email have to be written in formal English .',I
'This email has to be written in formal English .',C
'But each players also need to be careful in engaging their enemies , as their opponents will not be that simple as the creeps are .',I
'But each players also needs to be careful in engaging their enemies , as their opponents will not be that simple as the creeps are .',C
'We Japanese has a special day for girls , Dolls ' Festival or Girls ' Day , however , it 's for only girls not women , also it 's not a holiday .',I
'We Japanese have a special day for girls , Dolls ' Festival or Girls ' Day , however , it 's for only girls not women , also it 's not a holiday .',C
'However , she treat me all right .',I
'However , she treats me all right .',C
'I think the story mean to encourage us to pursue our dream .',I
'I think the story means to encourage us to pursue our dream .',C
'Questions is arising one after another .',I
'Questions are arising one after another .',C
'When we try to get close to her , she run away .',I
'When we try to get close to her , she runs away .',C
'legs was white .',I
'legs were white .',C
'Even though writing a resume require great care and time in Japanese ,',I
'Even though writing a resume requires great care and time in Japanese ,',C
'She come from America .',I
'She comes from America .',C
'As thebulb on Ivysaur 's back grow , it gets harder for Ivysaur to stand',I
'As thebulb on Ivysaur 's back grows , it gets harder for Ivysaur to stand',C
'Then A woman whoes daughter play the piano suggested',I
'Then A woman whoes daughter plays the piano suggested',C
'How many participants is there in the party ?',I
'How many participants are there in the party ?',C
'An open - campus campaign have been held at my university today .',I
'An open - campus campaign has been held at my university today .',C
'I 'm Aquila , a Japanese university student who love studying languages .',I
'I 'm Aquila , a Japanese university student who loves studying languages .',C
'Their products is really good .',I
'Their products are really good .',C
'Usually , she wake up when I leave home .',I
'Usually , she wakes up when I leave home .',C
'She travel a lot of on Christmas day .',I
'She travels a lot of on Christmas day .',C
'The reason why I have not done that for several months may be that the physiological shocks has affected me and I have not felt like working as much as possible .',I
'The reason why I have not done that for several months may be that the physiological shocks have affected me and I have not felt like working as much as possible .',C
'she seldom laugh .',I
'she seldom laughs .',C
'The color paint have stayed on its clothes .',I
'The color paint has stayed on its clothes .',C
'Foods in the restaurant was tasty and we had a really good time .',I
'Foods in the restaurant were tasty and we had a really good time .',C
'However , I can not go to the driving school because my bicycle have punctured on the way .',I
'However , I can not go to the driving school because my bicycle has punctured on the way .',C
'I hope winter come as soon as possible ! !',I
'I hope winter comes as soon as possible ! !',C
'So , I wanted to read books , but there was no books .',I
'So , I wanted to read books , but there were no books .',C
'Daylight hours has shortened .',I
'Daylight hours have shortened .',C
'Everyone say it is easy to use . . .',I
'Everyone says it is easy to use . . .',C
'I hope that she will be glad when she receive it .',I
'I hope that she will be glad when she receives it .',C
'The holidays has ended too quickly as always ^ _ ^',I
'The holidays have ended too quickly as always ^ _ ^',C
'On the other hand , there is side effects .',I
'On the other hand , there are side effects .',C
'There is a lot of different cultures in New Zealand .',I
'There are a lot of different cultures in New Zealand .',C
'He never give up until his want is accepted .',I
'He never gives up until his want is accepted .',C
'The doors extends up to the ceiling .',I
'The doors extend up to the ceiling .',C
'I hope it come soon .',I
'I hope it comes soon .',C
'My school start today and it will be busy every day again .',I
'My school starts today and it will be busy every day again .',C
'The loss is huge , but I think that the sumo association need to throw out bout - fixing .',I
'The loss is huge , but I think that the sumo association needs to throw out bout - fixing .',C
'I loves her brightness .',I
'I love her brightness .',C
'The directions was written as follows :',I
'The directions were written as follows :',C
'work are very hard !',I
'work is very hard !',C
'He is always sincere and never play games with people .',I
'He is always sincere and never plays games with people .',C
'The weather was nice and people was very cordial and hospital .',I
'The weather was nice and people were very cordial and hospital .',C
'There are real milk and skim milk .',I
'There is real milk and skim milk .',C
'However I can see that many Canadians buys skim milk .',I
'However I can see that many Canadians buy skim milk .',C
'I 'm looking forward to talking walk with her again .',I
'I 'm looking forward to talking walks with her again .',C
'Of course , there was three presidents in between Reagan and Obama .',I
'Of course , there were three presidents in between Reagan and Obama .',C
'there are no need to enter that company .',I
'there is no need to enter that company .',C
'Here are data of the number of typhoons making landfall on each day in a week from 1951 to 2000 : 17 typhoons on Monday ; 20 on Tuesday ; 14 on Wednesday ; 16 on Thursday ; 25 on Friday ; 23 on Saturday ; 28 on Sunday .',I
'Here is data of the number of typhoons making landfall on each day in a week from 1951 to 2000 : 17 typhoons on Monday ; 20 on Tuesday ; 14 on Wednesday ; 16 on Thursday ; 25 on Friday ; 23 on Saturday ; 28 on Sunday .',C
'The thoughts has motivated me a lot ; I have been able to keep learning .',I
'The thoughts have motivated me a lot ; I have been able to keep learning .',C
'A lot of stress have been accumulated .',I
'A lot of stress has been accumulated .',C
'My Father know a lot about the eight diagrams . . .',I
'My Father knows a lot about the eight diagrams . . .',C
'My Dad always say `` The Book of Changes tells us everything in the world `` .',I
'My Dad always says `` The Book of Changes tells us everything in the world `` .',C
'I want to share this song to everyone who love their family forever !',I
'I want to share this song to everyone who loves their family forever !',C
'By the way , school begin on September 1st .',I
'By the way , school begins on September 1st .',C
'Clapton say .',I
'Clapton says .',C
'She was a very cosmopolitan ( of course , she live in N .',I
'She was a very cosmopolitan ( of course , she lives in N .',C
'Calbee 's potato chips is my favorite .',I
'Calbee 's potato chips are my favorite .',C
'She always say `` You are so noisy ! !',I
'She always says `` You are so noisy ! !',C
'4 ) The guests eat sweets and the host make green tea ( called `` maccha `` ) .',I
'4 ) The guests eat sweets and the host makes green tea ( called `` maccha `` ) .',C
'It is very wonderful and it 's images is great .',I
'It is very wonderful and it 's images are great .',C
'But his son do not work very hard .',I
'But his son does not work very hard .',C
'Although a few people has a little bright color , none of us has blond or silver hair by nature .',I
'Although a few people have a little bright color , none of us has blond or silver hair by nature .',C
'But now , he live in Hyogo of Japan .',I
'But now , he lives in Hyogo of Japan .',C
'After I comes home ,',I
'After I come home ,',C
'My sweat wash away the makeup from my face .',I
'My sweat washes away the makeup from my face .',C
'Tokyo 's summer make me unpleasant every year .',I
'Tokyo 's summer makes me unpleasant every year .',C
'But it make me fat .',I
'But it makes me fat .',C
'And there were a heck of a swarm of bugs there .',I
'And there was a heck of a swarm of bugs there .',C
'Saigon do n't have sunshine and the weather is a little cold today .',I
'Saigon does n't have sunshine and the weather is a little cold today .',C
'I think 100 times a year are very often for his age .',I
'I think 100 times a year is very often for his age .',C
'The neurotoxin is called tetrodotoxin ( TTX ) and completely block neuronal activity .',I
'The neurotoxin is called tetrodotoxin ( TTX ) and completely blocks neuronal activity .',C
'One of my co - wokers have been driving to work for',I
'One of my co - wokers has been driving to work for',C
'She live in Morocco and she 's good at English .',I
'She lives in Morocco and she 's good at English .',C
'Those movies inspires me .',I
'Those movies inspire me .',C
'Guess there is always pros and cons .',I
'Guess there are always pros and cons .',C
'Have everyone already read it ?',I
'Has everyone already read it ?',C
'All artist has their color .',I
'All artist have their color .',C
'When we are going to other prefectures , planes is essential tools .',I
'When we are going to other prefectures , planes are essential tools .',C
'While the father gets rattled and try to extinguish the fire , his son plays the innocent and says ,',I
'While the father gets rattled and tries to extinguish the fire , his son plays the innocent and says ,',C
'This story is about a shepherd boy who travel to search for treasure .',I
'This story is about a shepherd boy who travels to search for treasure .',C
'In the university my teacher tell me that one of the best ways to learn English is to study under a certain language circumstance .',I
'In the university my teacher tells me that one of the best ways to learn English is to study under a certain language circumstance .',C
'W : He just sit there , all day and everyday . . .',I
'W : He just sits there , all day and everyday . . .',C
'He just sit there !',I
'He just sits there !',C
'Although English words in this book is not so difficult , it is a little difficult for me to understand the story .',I
'Although English words in this book are not so difficult , it is a little difficult for me to understand the story .',C
'The feeling press me .',I
'The feeling presses me .',C
'I like Murakami Haruki 's books that was translated into English .',I
'I like Murakami Haruki 's books that were translated into English .',C
'I am looking for someone who want to make extra cash by teaching English to Japanese .',I
'I am looking for someone who wants to make extra cash by teaching English to Japanese .',C
'But I suppose you can also say `` someone see something `` in that situation .',I
'But I suppose you can also say `` someone sees something `` in that situation .',C
'This book have two recitation CDs .',I
'This book has two recitation CDs .',C
'Yes , you must know that , I also loves him .',I
'Yes , you must know that , I also love him .',C
'The reason why are really simple .',I
'The reason why is really simple .',C
'no one correct my diary : (',I
'no one corrects my diary : (',C
'The passengers are all aware that the driver and restaurant people is a gang .',I
'The passengers are all aware that the driver and restaurant people are a gang .',C
'That way , the world is simpler than when we does n't follow our hearts .',I
'That way , the world is simpler than when we do n't follow our hearts .',C
'Test season begin soon .',I
'Test season begins soon .',C
'Are there something to eat ?',I
'Is there something to eat ?',C
'All of their English were slang ! ! ! ! ! ! ! ! ! ! ! ! !',I
'All of their English was slang ! ! ! ! ! ! ! ! ! ! ! ! !',C
'Does `` it `` means `` English `` ? )',I
'Does `` it `` mean `` English `` ? )',C
'I heard of my old friend who live in NewYork .',I
'I heard of my old friend who lives in NewYork .',C
'Because tap water include fluoride .',I
'Because tap water includes fluoride .',C
'Most cherry blossoms , which is called `` SOMEI - YOSHINO `` , were in full bloom .',I
'Most cherry blossoms , which are called `` SOMEI - YOSHINO `` , were in full bloom .',C
'I heard temperatures in some parts of my country has reached over 40 degrees below zero .',I
'I heard temperatures in some parts of my country have reached over 40 degrees below zero .',C
'Koma is played with a string which twist around the koma .',I
'Koma is played with a string which twists around the koma .',C
'One of my problems are that I 'm really fussy talking about music and books .',I
'One of my problems is that I 'm really fussy talking about music and books .',C
'the whole building were illuminated ; every classroom had lights on .',I
'the whole building was illuminated ; every classroom had lights on .',C
'Liposuction is the surgical operation that get rid of excess fat from beneath the skin .',I
'Liposuction is the surgical operation that gets rid of excess fat from beneath the skin .',C
'Of course , writing and hearing is very important too .',I
'Of course , writing and hearing are very important too .',C
'The library usually open at 10 a . m .',I
'The library usually opens at 10 a . m .',C
'I do n't know why , but I think my family want to give him freedom .',I
'I do n't know why , but I think my family wants to give him freedom .',C
'Why are the meeting popular in Japan ?',I
'Why is the meeting popular in Japan ?',C
'When I were studying English in sixth or seventh grade , I think , I used to pronounce inventory `` inventOry `` , but my friends told me it was pronounced `` invEntory `` , so I switched and thought : `` Yay , now my English is even better ! `` .',I
'When I was studying English in sixth or seventh grade , I think , I used to pronounce inventory `` inventOry `` , but my friends told me it was pronounced `` invEntory `` , so I switched and thought : `` Yay , now my English is even better ! `` .',C
'I 'd be very thankful to the one who enlighten me .',I
'I 'd be very thankful to the one who enlightens me .',C
'Mum miss you very much .',I
'Mum misses you very much .',C
'The memories with him is my treasure .',I
'The memories with him are my treasure .',C
'Well , it does n't matter that much , but since , because I have an integrated sound card which does n't work well with vista , I can not use my micro anymore , and it really piss me off , being unable to talk with my friends on skype . . .',I
'Well , it does n't matter that much , but since , because I have an integrated sound card which does n't work well with vista , I can not use my micro anymore , and it really pisses me off , being unable to talk with my friends on skype . . .',C
'She is always busy because she always find something to do .',I
'She is always busy because she always finds something to do .',C
'and play with the girls .',I
'and plays with the girls .',C
'I hope someone help me study English .',I
'I hope someone helps me study English .',C
'That phenomenon causes damage to farm products which is grown in cold climatic area .',I
'That phenomenon causes damage to farm products which are grown in cold climatic area .',C
'The colleague always talk about someone 's fault .',I
'The colleague always talks about someone 's fault .',C
'When my wife come back home , she always tells me what her colleague said in detail and I always keep quiet and listen to her coursing in order to get rid of her stress .',I
'When my wife comes back home , she always tells me what her colleague said in detail and I always keep quiet and listen to her coursing in order to get rid of her stress .',C
'My acquaintance want to decide my behavior .',I
'My acquaintance wants to decide my behavior .',C
'My place seldom have heavy snow .',I
'My place seldom has heavy snow .',C
'He always eat a baguette after a meal every time .',I
'He always eats a baguette after a meal every time .',C
'For example , When she is sick , she want to tell him about detailed symptoms .',I
'For example , When she is sick , she wants to tell him about detailed symptoms .',C
'He eat a baguette after a meal every time .',I
'He eats a baguette after a meal every time .',C
'They was extremely excited .',I
'They were extremely excited .',C
'Apart from that , my speaking tend to be severely affected by the accent spoken by others .',I
'Apart from that , my speaking tends to be severely affected by the accent spoken by others .',C
'It last until next Saturday .',I
'It lasts until next Saturday .',C
'They was very good .',I
'They were very good .',C
'Super simple but the script have small human dramas of each few characters which worked well .',I
'Super simple but the script has small human dramas of each few characters which worked well .',C
'All my friends now is very far from me .',I
'All my friends now are very far from me .',C
'Others says that it is bad for their health .',I
'Others say that it is bad for their health .',C
'There are much to be improved before passing',I
'There is much to be improved before passing',C
'I love there very much , because there are a lot of nature .',I
'I love there very much , because there is a lot of nature .',C
'I thinks foreigners are better than my classmates .',I
'I think foreigners are better than my classmates .',C
'I feel that my English skills seems not to be improving these days .',I
'I feel that my English skills seem not to be improving these days .',C
'So , I think foreign people who can speak Japanese is',I
'So , I think foreign people who can speak Japanese are',C
'rule , learning foreign languages are painful work .',I
'rule , learning foreign languages is painful work .',C
'I 'm a Japanese who want to speak English fluently .',I
'I 'm a Japanese who wants to speak English fluently .',C
'She hate walking ! !',I
'She hates walking ! !',C
'playing football with my friend make me happy .',I
'playing football with my friend makes me happy .',C
'And he wake up in the early morning .',I
'And he wakes up in the early morning .',C
'However , I have to consult again when there are an unfamiliar word in the explanation .',I
'However , I have to consult again when there is an unfamiliar word in the explanation .',C
'I 'm going to go to Canada next summer but he have to stay in Japan .',I
'I 'm going to go to Canada next summer but he has to stay in Japan .',C
'A : Everyone want to be successful , having strong intentions to be successful alone is not enough .',I
'A : Everyone wants to be successful , having strong intentions to be successful alone is not enough .',C
'English are too fast .',I
'English is too fast .',C
'Jeanie say `` your wish is my command ``',I
'Jeanie says `` your wish is my command ``',C
'Both seems interesting .',I
'Both seem interesting .',C
'It seem that we need some time to get closer to each other .',I
'It seems that we need some time to get closer to each other .',C
'Her story are now motivating thousands of individuals to chase their dreams .',I
'Her story is now motivating thousands of individuals to chase their dreams .',C
'We always chase the trend but no one knows who incurs the trendy .',I
'We always chase the trend but no one knows who incures the trendy .',C
'If someone need a Japanese teacher , I can be a good teacher .',I
'If someone needs a Japanese teacher , I can be a good teacher .',C
'If someone have a great idea , please tell me your ideas .',I
'If someone has a great idea , please tell me your ideas .',C
'I think these examples has similar meaning .',I
'I think these examples have similar meaning .',C
'One of us were actually an English teacher .',I
'One of us was actually an English teacher .',C
'My family watch me in a weird way when I sing .',I
'My family watches me in a weird way when I sing .',C
'You control your mood or your mood control you ?',I
'You control your mood or your mood controls you ?',C
'She has nausea and lose her apetite .',I
'She has nausea and loses her apetite .',C
'My friend live in Tokyo , but she 's came back to Osaka .',I
'My friend lives in Tokyo , but she 's came back to Osaka .',C
'Some is bitter ,',I
'Some are bitter ,',C
'but some is sweet .',I
'but some are sweet .',C
'Their second son , our second son and another friend 's daughter was born at same hospital on same month .',I
'Their second son , our second son and another friend 's daughter were born at same hospital on same month .',C
'Talking with people at a party and making friends there are fun , but text - messaging sometimes bothers me .',I
'Talking with people at a party and making friends there is fun , but text - messaging sometimes bothers me .',C
'Question : What do you call a person who attend a party ?',I
'Question : What do you call a person who attends a party ?',C
'My table have been breaking . ( ; _ ; )',I
'My table has been breaking . ( ; _ ; )',C
'The table 's drawer often break when I use it .',I
'The table 's drawer often breaks when I use it .',C
'But I have found nothing which interest me .',I
'But I have found nothing which interests me .',C
'It 's an online documentation system , and people who has authority can edit documents freely .',I
'It 's an online documentation system , and people who have authority can edit documents freely .',C
'However , that question , what do I want to do , have been left in my heart still .',I
'However , that question , what do I want to do , has been left in my heart still .',C
'Its lyrics is awesome .',I
'Its lyrics are awesome .',C
'He still try to catch it when he takes a walk with me .',I
'He still tries to catch it when he takes a walk with me .',C
'I can hear only a few words and always guess what he / she are talking about .',I
'I can hear only a few words and always guess what he / she is talking about .',C
'Likewise , practically every subject in universities are available to both male and female applicants .',I
'Likewise , practically every subject in universities is available to both male and female applicants .',C
'Where does good ideas comes from ?',I
'Where do good ideas comes from ?',C
'The larger dolls which are in the first picture is normal , traditional Kokeshi .',I
'The larger dolls which are in the first picture are normal , traditional Kokeshi .',C
'This indicates that interest are something given .',I
'This indicates that interest is something given .',C
'My opinion is that hitting on English speaking women and having arguments with native English speakers require us to speak English fluently .',I
'My opinion is that hitting on English speaking women and having arguments with native English speakers requires us to speak English fluently .',C
'I applied to three schools , were rejected by two and accepted by one .',I
'I applied to three schools , was rejected by two and accepted by one .',C
'There is no medical evidence that justify her efforts .',I
'There is no medical evidence that justifies her efforts .',C
'Our department are selling surveillance camera .',I
'Our department is selling surveillance camera .',C
'The website help me to remember Japanese words quickly and firmly .',I
'The website helps me to remember Japanese words quickly and firmly .',C
'R & B , Rock , Oldies is pretty fun !',I
'R & B , Rock , Oldies are pretty fun !',C
'Moreover , there are an interview to become a teacher .',I
'Moreover , there is an interview to become a teacher .',C
'There are one interviewer ( a teacher ) and some participants .',I
'There is one interviewer ( a teacher ) and some participants .',C
'I hope he make his dreams come true .',I
'I hope he makes his dreams come true .',C
'It really really amazing me',I
'It really really amazes me',C
'She really need to take a rest .',I
'She really needs to take a rest .',C
'Sometimes he 's also cute , especially when he call Anna 's suitcase `` Louis `` .',I
'Sometimes he 's also cute , especially when he calls Anna 's suitcase `` Louis `` .',C
'At the end of the film Anna gives up her well - paid job in Boston and marries Declan , whose overall property are an old car and a bar .',I
'At the end of the film Anna gives up her well - paid job in Boston and marries Declan , whose overall property is an old car and a bar .',C
'I think my English seem so to be them .',I
'I think my English seems so to be them .',C
'Some people thinks that Taiwan is a place in Thailand .',I
'Some people think that Taiwan is a place in Thailand .',C
'you was far away two days ago ,',I
'you were far away two days ago ,',C
'The meow of cats mean = ( please let me go inside ! ! )',I
'The meow of cats means = ( please let me go inside ! ! )',C
'I think that almost all Japanese is sincere .',I
'I think that almost all Japanese are sincere .',C
'People always has many ceremonys to celebrate , burning fate money , visit a grave to honor the memory of the dead .',I
'People always have many ceremonys to celebrate , burning fate money , visit a grave to honor the memory of the dead .',C
'Everybody feel happy when New Year comes .',I
'Everybody feels happy when New Year comes .',C
'I found many people who is very good at foreign languages .',I
'I found many people who are very good at foreign languages .',C
'Depapepe is a Japanese duo who plays the guitar .',I
'Depapepe is a Japanese duo who play the guitar .',C
'So today 's lunch menu were Strawberry jam bread and Vegetable juice .',I
'So today 's lunch menu was Strawberry jam bread and Vegetable juice .',C
'As far as I know , even some kind of European or American people tend to want to think that Japan belong to Europe virtually .',I
'As far as I know , even some kind of European or American people tend to want to think that Japan belongs to Europe virtually .',C
'So he need to quit alcohol .',I
'So he needs to quit alcohol .',C
'The smell arouse our appetite .',I
'The smell arouses our appetite .',C
'According to the article , a report for Easynet says that , if businesses in England get bad service , they are more likely to put up with it than other countries ' .',I
'According to the article , a report for Easynet says that , if businesses in England gets bad service , they are more likely to put up with it than other countries ' .',C
'The author of the book give some tips and the first tip is to start from your funeral in the future .',I
'The author of the book gives some tips and the first tip is to start from your funeral in the future .',C
'8 hours are sometimes to much for me .',I
'8 hours is sometimes to much for me .',C
'I do think it really require our persistence and patience .',I
'I do think it really requires our persistence and patience .',C
'there is 14 subjects ! !',I
'there are 14 subjects ! !',C
'Everyboby want to become her .',I
'Everyboby wants to become her .',C
'Everyone find the same mistake in my English .',I
'Everyone finds the same mistake in my English .',C
'My mother said that it 's obvious that the snacks is bad for health when I showed her .',I
'My mother said that it 's obvious that the snacks are bad for health when I showed her .',C
'I really like this action , because it express her humorous and cute personality , methink .',I
'I really like this action , because it expresses her humorous and cute personality , methink .',C
'New Japanese world heritages is `` Ogasawara islands `` and `` Buddhist temples and statues in Hiraizumi `` .',I
'New Japanese world heritages are `` Ogasawara islands `` and `` Buddhist temples and statues in Hiraizumi `` .',C
